wind,solar,electric,cooling,heating,temperature,day_cos,day_sin,hour_cos,hour_sin,mean,std
8.37,0.0,197666.7408,62491.5093,97634.06438,10.0,0.9946708199115211,-0.10310169744743544,0.5000000000000001,0.8660254037844386,59635.11408,78957.78474918552
8.03,0.0,198876.1994,56465.29045,96831.92296,10.0,0.9946708199115211,-0.10310169744743544,0.25881904510252074,0.9659258262890683,58698.57380166667,79301.14473815047
7.69,0.0,204622.2422,57226.89161,108946.3685,10.0,0.9946708199115211,-0.10310169744743544,6.123233995736766e-17,1.0,61802.19871833333,82580.16698487583
7.44,78.32,214698.4468,74860.86331,116126.5705,10.0,0.9946708199115211,-0.10310169744743544,-0.25881904510252063,0.9659258262890683,67630.273435,86881.33892840418
7.26,242.85,221164.0443,66906.77613,107273.9846,11.0,0.9946708199115211,-0.10310169744743544,-0.4999999999999998,0.8660254037844387,65934.31917166668,88106.539413651
7.01,403.08,217791.8503,73514.35103,108606.9549,11.0,0.9946708199115211,-0.10310169744743544,-0.7071067811865475,0.7071067811865476,66722.37437166666,87088.49718531116
6.81,519.47,215693.8254,58285.70855,114861.9189,11.0,0.9946708199115211,-0.10310169744743544,-0.8660254037844387,0.49999999999999994,64896.455474999995,87000.322950431
6.61,514.92,215606.7552,68805.93853,105073.1603,11.0,0.9946708199115211,-0.10310169744743544,-0.9659258262890682,0.258819045102521,65003.064005,85917.13962576514
6.31,504.45,220274.9279,61785.55171,102902.2706,11.0,0.9946708199115211,-0.10310169744743544,-1.0,1.2246467991473532e-16,64247.41836833334,87362.74444491723
5.98,434.92,211109.3234,67713.91656,107861.0061,11.0,0.9946708199115211,-0.10310169744743544,-0.9659258262890683,-0.2588190451025208,64522.69101,84625.57644156979
5.57,312.75,223608.6774,66871.899,105226.437,10.0,0.9946708199115211,-0.10310169744743544,-0.8660254037844388,-0.4999999999999997,66005.8889,88774.69037385708
5.09,159.85,225294.8783,73009.82677,114202.6424,9.0,0.9946708199115211,-0.10310169744743544,-0.7071067811865479,-0.7071067811865471,68780.21457833334,90273.11745876582
4.61,26.6,217761.3257,59557.57965,114188.5519,9.0,0.9946708199115211,-0.10310169744743544,-0.5000000000000004,-0.8660254037844385,65257.944541666664,87697.81126618749
